UserID,total_courses_enrolled,enrollment_frequency,total_spending,avg_spending_per_course,preferred_category,category_diversity,preferred_level,avg_course_rating_enrolled,learning_depth_index,Age,Gender,preferred_category_enc,preferred_level_enc,gender_enc,Cluster,HC_Cluster
U02421,2,2,186.89999999999998,93.44999999999999,Cybersecurity,2,Advanced,4.2,1.0,15,Female,2,0,0,2,1
U02422,5,5,262.01,52.402,Cybersecurity,5,Advanced,3.6399999999999997,1.0,21,Female,2,0,0,3,0
U02423,1,1,98.28,98.28,Web Development,1,Advanced,2.9,1.0,32,Female,7,0,0,2,1
U02424,3,3,204.52,68.17333333333333,Finance,2,Intermediate,3.1,0.0,31,Female,5,2,0,0,1
U02425,4,4,452.28,113.07,Design,3,Intermediate,3.7,0.5,24,Female,4,2,0,0,0
U02426,5,5,716.0,143.2,Cybersecurity,4,Beginner,3.62,0.5,19,Female,2,1,0,1,0
U02427,6,6,956.29,159.38166666666666,Design,4,Intermediate,4.016666666666667,0.5,31,Female,4,2,0,1,0
U02428,3,3,389.94,129.98,Business,3,Intermediate,3.8000000000000003,1.0,30,Male,1,2,1,0,2
U02429,6,6,358.29999999999995,59.71666666666666,Web Development,5,Beginner,3.216666666666667,0.2,30,Female,7,1,0,1,0
U02430,5,5,426.15999999999997,85.232,Web Development,3,Advanced,4.0200000000000005,1.5,29,Male,7,0,1,3,2
U02431,3,3,368.2,122.73333333333333,Business,3,Intermediate,3.5666666666666664,1.0,16,Male,1,2,1,0,2
U02432,3,3,352.15,117.38333333333333,AI/ML,3,Advanced,3.6,2.0,30,Female,0,0,0,3,3
U02433,4,4,363.05,90.7625,Data Science,3,Advanced,3.7,1.0,15,Female,3,0,0,3,0
U02434,6,6,694.36,115.72666666666667,Design,5,Advanced,3.6666666666666665,1.5,31,Male,4,0,1,1,2
U02435,4,4,419.25,104.8125,Marketing,2,Advanced,4.0,2.0,17,Male,6,0,1,3,3
U02436,4,4,547.3199999999999,136.82999999999998,Cybersecurity,4,Intermediate,3.65,0.0,16,Male,2,2,1,0,2
U02437,4,4,248.99,62.2475,Marketing,3,Beginner,4.1,0.3333333333333333,15,Male,6,1,1,2,2
U02438,2,1,142.23,71.115,AI/ML,2,Advanced,3.75,1.0,28,Female,0,0,0,2,1
U02439,4,4,439.16999999999996,109.79249999999999,Cybersecurity,2,Advanced,3.15,1.5,22,Female,2,0,0,3,1
U02440,5,5,756.08,151.216,Business,5,Advanced,3.8600000000000003,1.5,26,Female,1,0,0,1,0
U02441,3,3,375.68,125.22666666666667,Cybersecurity,3,Advanced,3.6333333333333333,2.0,33,Male,2,0,1,3,3
U02442,4,4,448.8,112.2,Design,3,Beginner,3.75,0.3333333333333333,23,Male,4,1,1,0,2
U02443,4,4,632.71,158.1775,Data Science,2,Advanced,3.4749999999999996,2.0,22,Female,3,0,0,3,0
U02444,4,4,422.61,105.6525,Marketing,2,Intermediate,3.875,1.0,28,Female,6,2,0,0,0
U02445,4,4,466.12,116.53,Web Development,3,Intermediate,2.975,0.5,26,Female,7,2,0,0,0
U02446,2,2,223.22,111.61,Cybersecurity,2,Beginner,3.3,0.0,29,Male,2,1,1,0,2
U02447,8,8,870.53,108.81625,Marketing,4,Advanced,3.9000000000000004,1.0,31,Female,6,0,0,1,0
U02448,2,2,54.22,27.11,Design,1,Beginner,4.05,0.0,17,Male,4,1,1,2,1
U02449,2,2,151.88,75.94,Data Science,2,Beginner,3.9,0.0,32,Male,3,1,1,2,1
U02450,3,3,249.72000000000003,83.24000000000001,Business,3,Beginner,3.3666666666666667,0.3333333333333333,30,Female,1,1,0,0,1
U02451,6,6,721.15,120.19166666666666,Cybersecurity,4,Intermediate,3.516666666666667,2.0,31,Male,2,2,1,1,2
U02452,4,4,421.4,105.35,AI/ML,2,Advanced,3.95,1.0,23,Female,0,0,0,3,0
U02453,2,2,254.92,127.46,Design,2,Beginner,3.75,0.0,29,Female,4,1,0,0,0
U02454,8,8,933.09,116.63625,Marketing,6,Advanced,4.025,1.3333333333333333,28,Male,6,0,1,1,0
U02455,2,2,233.96,116.98,Data Science,1,Beginner,3.8,0.0,34,Male,3,1,1,2,1
U02456,8,8,823.68,102.96,Marketing,5,Beginner,4.0125,0.3333333333333333,35,Male,6,1,1,1,0
U02457,2,2,320.78,160.39,Cybersecurity,2,Advanced,3.1,1.0,31,Female,2,0,0,3,1
U02458,6,6,502.86,83.81,Business,6,Advanced,3.5,1.5,26,Female,1,0,0,1,0
U02459,3,3,439.46999999999997,146.48999999999998,Design,2,Beginner,3.966666666666667,0.3333333333333333,33,Male,4,1,1,0,2
U02460,3,3,281.9,93.96666666666665,Cybersecurity,3,Advanced,3.533333333333333,2.0,21,Female,2,0,0,3,3
U02461,2,2,132.73,66.365,Cybersecurity,2,Beginner,3.8,0.0,15,Female,2,1,0,2,1
U02462,5,5,404.46000000000004,80.89200000000001,AI/ML,5,Advanced,4.32,1.5,26,Male,0,0,1,1,2
U02463,2,2,64.4,32.2,AI/ML,2,Advanced,3.7,1.0,29,Male,0,0,1,2,1
U02464,3,3,384.56,128.18666666666667,Marketing,2,Intermediate,3.8333333333333335,1.0,21,Female,6,2,0,0,0
U02465,3,3,350.85,116.95,Business,3,Beginner,3.6666666666666665,0.0,27,Male,1,1,1,0,2
U02466,4,4,512.8,128.2,Marketing,3,Beginner,3.4499999999999997,0.25,23,Male,6,1,1,0,2
U02467,3,3,461.05,153.68333333333334,AI/ML,3,Advanced,4.166666666666667,0.5,19,Male,0,0,1,3,2
U02468,1,1,54.2,54.2,Data Science,1,Beginner,3.5,0.0,29,Female,3,1,0,2,1
U02469,4,4,293.89,73.4725,Marketing,3,Advanced,4.2,0.6666666666666666,21,Male,6,0,1,2,1
U02470,2,2,131.42000000000002,65.71000000000001,Data Science,1,Beginner,3.75,0.0,34,Male,3,1,1,2,1
U02471,2,2,204.43,102.215,AI/ML,2,Advanced,3.5,1.0,16,Female,0,0,0,3,1
U02472,4,4,176.49,44.1225,Cybersecurity,3,Intermediate,3.95,0.5,17,Male,2,2,1,2,2
U02473,5,5,418.42,83.684,Cybersecurity,4,Advanced,3.6799999999999997,0.6666666666666666,31,Female,2,0,0,3,0
U02474,5,5,742.84,148.568,Design,4,Intermediate,4.220000000000001,0.5,27,Male,4,2,1,1,2
U02475,1,1,100.54,100.54,Design,1,Advanced,4.0,1.0,35,Male,4,0,1,2,1
U02476,5,5,476.76,95.352,Design,3,Intermediate,3.4200000000000004,0.0,34,Female,4,2,0,0,0
U02477,4,4,405.53,101.3825,AI/ML,4,Beginner,3.7750000000000004,0.0,17,Male,0,1,1,0,2
U02478,3,3,522.62,174.20666666666668,AI/ML,3,Intermediate,3.6333333333333333,0.0,30,Male,0,2,1,0,2
U02479,8,8,783.73,97.96625,Data Science,5,Intermediate,3.6125,0.0,19,Female,3,2,0,1,0
U02480,8,8,784.98,98.1225,Business,5,Beginner,3.575,0.6,35,Male,1,1,1,1,2
U02481,3,3,190.18,63.39333333333334,AI/ML,3,Intermediate,4.1000000000000005,0.0,29,Male,0,2,1,0,2
U02482,5,5,452.04,90.408,AI/ML,3,Advanced,3.88,1.0,35,Male,0,0,1,3,2
U02483,4,4,515.94,128.985,Cybersecurity,3,Beginner,3.9,0.3333333333333333,25,Male,2,1,1,0,2
U02484,3,3,318.71000000000004,106.23666666666668,AI/ML,2,Beginner,3.033333333333333,0.0,25,Female,0,1,0,0,1
U02485,3,3,298.37,99.45666666666666,Cybersecurity,3,Intermediate,2.9333333333333336,0.0,22,Male,2,2,1,0,2
U02486,8,8,581.52,72.69,AI/ML,5,Advanced,3.6,1.0,29,Male,0,0,1,1,0
U02487,5,5,396.77,79.354,AI/ML,5,Intermediate,4.18,0.5,23,Male,0,2,1,1,2
U02488,4,4,294.88,73.72,Cybersecurity,3,Beginner,3.625,0.3333333333333333,27,Female,2,1,0,0,0
U02489,3,3,336.1,112.03333333333335,AI/ML,3,Advanced,2.8666666666666667,0.5,18,Male,0,0,1,3,1
U02490,1,1,147.28,147.28,Finance,1,Beginner,3.6,0.0,24,Female,5,1,0,0,0
U02491,5,5,604.3399999999999,120.86799999999998,Data Science,3,Advanced,3.6399999999999997,1.0,17,Female,3,0,0,3,0
U02492,3,3,269.98,89.99333333333334,Finance,3,Beginner,4.266666666666667,0.0,19,Male,5,1,1,2,2
U02493,1,1,153.26,153.26,Web Development,1,Advanced,3.5,1.0,22,Female,7,0,0,3,1
U02494,3,3,269.08,89.69333333333333,Design,2,Beginner,4.366666666666666,0.3333333333333333,32,Male,4,1,1,2,2
U02495,3,3,242.51,80.83666666666666,AI/ML,3,Advanced,3.5666666666666664,0.5,28,Male,0,0,1,3,2
U02496,8,8,985.29,123.16125,Cybersecurity,5,Beginner,3.55,0.5,33,Female,2,1,0,1,0
U02497,5,5,483.1,96.62,Marketing,3,Advanced,4.0200000000000005,1.5,26,Female,6,0,0,3,0
U02498,2,2,210.04000000000002,105.02000000000001,Data Science,2,Advanced,3.15,1.0,20,Female,3,0,0,3,1
U02499,7,7,649.55,92.79285714285713,Business,4,Beginner,3.585714285714286,0.2,28,Male,1,1,1,1,2
U02500,4,4,305.09000000000003,76.27250000000001,Marketing,3,Beginner,3.65,0.0,29,Male,6,1,1,0,2
U02501,5,5,275.3,55.06,Web Development,4,Intermediate,3.28,0.5,16,Female,7,2,0,0,0
U02502,3,3,426.27,142.09,Business,3,Beginner,2.8000000000000003,0.3333333333333333,16,Female,1,1,0,0,0
U02503,4,4,327.28,81.82,AI/ML,4,Advanced,4.25,3.0,16,Female,0,0,0,3,3
U02504,3,3,159.94,53.31333333333333,Data Science,3,Advanced,3.6999999999999997,0.5,34,Female,3,0,0,2,1
U02505,5,5,503.74,100.748,AI/ML,5,Intermediate,3.66,0.5,35,Female,0,2,0,1,0
U02506,4,4,272.59000000000003,68.14750000000001,Web Development,3,Beginner,3.5,0.3333333333333333,16,Female,7,1,0,0,0
U02507,2,2,240.39999999999998,120.19999999999999,Design,2,Beginner,3.9,0.0,32,Female,4,1,0,0,0
U02508,4,4,361.03999999999996,90.25999999999999,Business,4,Beginner,3.375,0.3333333333333333,32,Male,1,1,1,0,2
U02509,2,2,88.11999999999999,44.059999999999995,AI/ML,2,Advanced,4.1,0.5,24,Male,0,0,1,2,1
U02510,3,3,243.41,81.13666666666667,AI/ML,3,Intermediate,3.4333333333333336,0.0,23,Male,0,2,1,0,2
U02511,3,3,315.38,105.12666666666667,AI/ML,2,Advanced,3.3333333333333335,0.5,30,Female,0,0,0,3,0
U02512,1,1,149.98,149.98,Finance,1,Intermediate,3.4,0.0,15,Female,5,2,0,0,0
U02513,5,5,484.62,96.924,Data Science,5,Beginner,3.9200000000000004,0.3333333333333333,23,Male,3,1,1,1,2
U02514,3,3,282.21,94.07,AI/ML,3,Intermediate,4.133333333333334,1.0,17,Male,0,2,1,0,2
U02515,4,4,359.34,89.835,Web Development,3,Intermediate,4.075,0.5,15,Male,7,2,1,0,2
U02516,8,8,639.74,79.9675,Business,5,Beginner,3.2875,0.4,32,Male,1,1,1,1,2
U02517,2,2,254.96,127.48,Data Science,2,Beginner,3.8499999999999996,0.0,30,Female,3,1,0,0,0
U02518,1,1,149.94,149.94,Finance,1,Advanced,4.7,1.0,19,Female,5,0,0,2,1
U02519,7,7,484.01,69.14428571428572,AI/ML,6,Advanced,3.5714285714285716,1.3333333333333333,29,Male,0,0,1,1,0
U02520,5,5,745.1700000000001,149.03400000000002,Cybersecurity,5,Advanced,3.8199999999999994,1.5,29,Male,2,0,1,1,2
U02521,4,4,423.03,105.7575,Cybersecurity,3,Advanced,3.35,1.0,25,Male,2,0,1,3,2
U02522,5,5,271.81,54.362,Design,3,Beginner,3.4,0.25,21,Female,4,1,0,0,0
U02523,3,3,415.4,138.46666666666667,AI/ML,2,Advanced,3.6,0.5,31,Male,0,0,1,3,2
U02524,3,3,329.21000000000004,109.73666666666668,Cybersecurity,3,Beginner,4.066666666666666,0.3333333333333333,32,Male,2,1,1,0,2
U02525,5,5,461.97,92.394,Cybersecurity,5,Advanced,3.46,1.5,25,Male,2,0,1,1,2
U02526,7,7,720.35,102.90714285714286,Cybersecurity,5,Advanced,3.7142857142857144,1.3333333333333333,30,Female,2,0,0,1,0
U02527,5,5,740.78,148.156,Cybersecurity,4,Advanced,4.0200000000000005,2.0,32,Female,2,0,0,1,0
U02528,3,3,271.0,90.33333333333333,Design,3,Advanced,3.766666666666667,1.0,35,Male,4,0,1,3,1
U02529,6,6,501.46999999999997,83.57833333333333,Marketing,4,Advanced,3.266666666666667,1.5,17,Female,6,0,0,1,0
U02530,4,4,496.13,124.0325,AI/ML,3,Intermediate,4.0,0.5,21,Male,0,2,1,0,2
U02531,6,6,388.09000000000003,64.68166666666667,AI/ML,4,Intermediate,3.5500000000000003,0.3333333333333333,22,Female,0,2,0,0,0
U02532,2,2,135.46,67.73,Data Science,2,Advanced,4.4,0.5,26,Male,3,0,1,2,1
U02533,5,5,344.38,68.876,Marketing,4,Intermediate,3.56,0.5,18,Female,6,2,0,0,0
U02534,5,5,595.38,119.076,Marketing,4,Advanced,4.16,1.0,25,Female,6,0,0,1,0
U02535,5,5,485.12,97.024,Cybersecurity,4,Advanced,4.459999999999999,0.6666666666666666,26,Female,2,0,0,1,1
U02536,5,5,628.5,125.7,Cybersecurity,4,Beginner,4.12,0.3333333333333333,16,Male,2,1,1,1,2
U02537,3,3,332.56,110.85333333333334,Cybersecurity,3,Advanced,3.366666666666667,3.0,31,Female,2,0,0,3,3
U02538,3,3,262.28999999999996,87.42999999999999,Business,3,Beginner,4.833333333333333,0.3333333333333333,18,Male,1,1,1,2,2
U02539,3,3,505.51,168.50333333333333,AI/ML,2,Intermediate,3.4,1.0,20,Female,0,2,0,0,0
U02540,4,4,646.6500000000001,161.66250000000002,AI/ML,4,Advanced,4.375,0.6666666666666666,33,Female,0,0,0,1,0
U02541,3,3,285.87,95.29,Web Development,2,Advanced,3.3333333333333335,3.0,18,Female,7,0,0,3,3
U02542,5,5,693.35,138.67000000000002,Web Development,4,Beginner,3.6199999999999997,0.2,35,Female,7,1,0,1,0
U02543,1,1,47.86,47.86,AI/ML,1,Intermediate,4.7,0.0,28,Male,0,2,1,2,1
U02544,5,5,417.47999999999996,83.496,Business,3,Advanced,3.44,1.0,29,Male,1,0,1,3,2
U02545,5,5,633.1,126.62,AI/ML,4,Advanced,3.9799999999999995,0.6666666666666666,16,Female,0,0,0,1,0
U02546,3,3,254.7,84.89999999999999,Design,3,Advanced,4.333333333333333,1.0,27,Female,4,0,0,2,1
U02547,2,2,269.03,134.515,Business,2,Beginner,4.2,0.0,30,Female,1,1,0,0,0
U02548,3,3,301.77,100.58999999999999,Data Science,3,Advanced,3.4,0.5,25,Male,3,0,1,3,2
U02549,3,3,205.56,68.52,Design,3,Advanced,3.9,0.5,27,Male,4,0,1,2,1
U02550,5,5,490.8,98.16,Data Science,4,Advanced,3.3600000000000003,1.5,18,Male,3,0,1,3,2
U02551,7,7,799.9,114.27142857142857,Data Science,5,Beginner,3.2714285714285714,0.4,25,Male,3,1,1,1,0
U02552,3,3,288.63,96.21,Cybersecurity,3,Advanced,3.1999999999999997,3.0,27,Male,2,0,1,3,3
U02553,6,6,803.76,133.96,Business,4,Beginner,4.3500000000000005,0.16666666666666666,35,Female,1,1,0,1,0
U02554,5,5,422.65,84.53,Finance,3,Advanced,4.279999999999999,3.0,32,Male,5,0,1,3,3
U02555,4,4,192.01999999999998,48.004999999999995,AI/ML,3,Advanced,3.625,1.0,15,Male,0,0,1,2,2
U02556,3,3,445.34000000000003,148.4466666666667,Web Development,2,Intermediate,3.4333333333333336,0.0,18,Female,7,2,0,0,0
U02557,1,1,144.71,144.71,Design,1,Beginner,2.6,0.0,25,Female,4,1,0,0,1
U02558,5,5,531.4300000000001,106.28600000000002,AI/ML,5,Beginner,3.6,0.3333333333333333,23,Female,0,1,0,1,0
U02559,3,3,242.16000000000003,80.72000000000001,AI/ML,2,Advanced,3.566666666666667,1.0,33,Female,0,0,0,3,1
U02560,4,4,570.0,142.5,Web Development,3,Beginner,4.025,0.3333333333333333,22,Male,7,1,1,0,2
U02561,4,4,370.05,92.5125,Cybersecurity,3,Advanced,3.75,0.6666666666666666,33,Male,2,0,1,3,2
U02562,7,7,951.96,135.99428571428572,Finance,5,Beginner,3.442857142857143,0.25,18,Male,5,1,1,1,0
U02563,4,4,260.18,65.045,Cybersecurity,3,Advanced,4.025,2.0,27,Male,2,0,1,3,3
U02564,5,5,581.66,116.332,Cybersecurity,3,Advanced,3.8600000000000003,1.0,19,Female,2,0,0,3,0
U02565,4,4,463.27000000000004,115.81750000000001,Data Science,3,Advanced,3.325,0.6666666666666666,32,Male,3,0,1,3,2
U02566,3,3,272.65999999999997,90.88666666666666,Data Science,2,Advanced,4.3,2.0,30,Female,3,0,0,3,3
U02567,4,4,391.80999999999995,97.95249999999999,Cybersecurity,3,Beginner,3.9,0.3333333333333333,35,Male,2,1,1,0,2
U02568,6,6,814.56,135.76,Cybersecurity,4,Advanced,3.733333333333334,1.0,33,Female,2,0,0,1,0
U02569,6,5,420.24,70.04,AI/ML,4,Advanced,3.6333333333333333,2.0,35,Female,0,0,0,3,0
U02570,2,2,102.21000000000001,51.105000000000004,Finance,2,Beginner,4.45,0.0,25,Female,5,1,0,2,1
U02571,3,3,422.28,140.76,AI/ML,2,Advanced,3.1666666666666665,3.0,20,Female,0,0,0,3,3
U02572,2,2,147.67,73.835,Cybersecurity,2,Advanced,3.2,1.0,33,Female,2,0,0,2,1
U02573,6,6,533.2,88.86666666666667,Marketing,5,Advanced,4.0,1.5,28,Female,6,0,0,1,0
U02574,1,1,34.22,34.22,AI/ML,1,Intermediate,3.5,0.0,24,Male,0,2,1,2,1
U02575,4,4,531.38,132.845,Design,3,Advanced,3.475,2.0,30,Female,4,0,0,3,0
U02576,3,3,132.57000000000002,44.190000000000005,Cybersecurity,3,Intermediate,4.233333333333333,0.0,17,Female,2,2,0,2,1
U02577,3,3,399.58,133.19333333333333,Cybersecurity,3,Advanced,4.5,0.5,21,Female,2,0,0,3,1
U02578,3,3,240.14999999999998,80.05,Business,3,Advanced,4.233333333333333,0.5,15,Male,1,0,1,2,2
U02579,4,4,446.3,111.575,AI/ML,4,Beginner,3.75,0.0,28,Female,0,1,0,0,0
U02580,8,8,982.44,122.805,Data Science,5,Intermediate,3.6125,0.6666666666666666,17,Female,3,2,0,1,0
U02581,4,4,536.8000000000001,134.20000000000002,Cybersecurity,3,Advanced,3.875,1.0,22,Female,2,0,0,3,0
U02582,3,3,318.04999999999995,106.01666666666665,AI/ML,3,Intermediate,4.533333333333333,0.0,23,Male,0,2,1,0,2
U02583,7,7,487.9,69.7,Marketing,5,Beginner,3.9,0.5,33,Male,6,1,1,1,0
U02584,8,8,814.63,101.82875,Marketing,7,Advanced,4.275,0.75,20,Male,6,0,1,1,0
U02585,2,2,349.15,174.575,AI/ML,2,Advanced,3.4,0.5,32,Male,0,0,1,3,2
U02586,6,6,535.35,89.22500000000001,Cybersecurity,3,Advanced,3.533333333333333,1.5,23,Male,2,0,1,3,0
U02587,1,1,120.28,120.28,Marketing,1,Beginner,3.2,0.0,30,Male,6,1,1,2,2
U02588,3,3,335.23,111.74333333333334,Design,3,Intermediate,3.766666666666667,0.0,18,Male,4,2,1,0,2
U02589,5,5,457.79,91.558,Business,5,Advanced,3.7600000000000002,1.5,26,Female,1,0,0,1,0
U02590,4,4,596.54,149.135,AI/ML,3,Beginner,4.05,0.3333333333333333,20,Male,0,1,1,0,2
U02591,3,3,273.14,91.04666666666667,Business,3,Intermediate,3.466666666666667,0.0,33,Male,1,2,1,0,2
U02592,3,3,244.56,81.52,Finance,2,Intermediate,3.5,0.0,15,Male,5,2,1,0,2
U02593,4,4,462.09000000000003,115.52250000000001,AI/ML,3,Advanced,3.95,2.0,16,Male,0,0,1,3,2
U02594,2,2,37.209999999999994,18.604999999999997,Design,1,Beginner,4.15,0.0,18,Female,4,1,0,2,1
U02595,5,5,261.54,52.30800000000001,AI/ML,5,Beginner,4.0,0.2,17,Male,0,1,1,1,2
U02596,4,4,375.48,93.87,AI/ML,4,Advanced,4.3,1.0,19,Female,0,0,0,3,0
U02597,5,5,450.5,90.1,Business,3,Intermediate,3.6799999999999997,0.0,17,Female,1,2,0,0,0
U02598,3,3,430.49,143.49666666666667,AI/ML,3,Advanced,3.633333333333333,2.0,25,Female,0,0,0,3,3
U02599,4,4,439.34000000000003,109.83500000000001,Business,4,Beginner,4.025,0.0,33,Female,1,1,0,0,0
U02600,4,4,165.17000000000002,41.292500000000004,Design,3,Beginner,4.1,0.25,17,Male,4,1,1,2,2
U02601,6,6,470.51,78.41833333333334,Finance,3,Beginner,4.016666666666667,0.5,19,Female,5,1,0,1,0
U02602,3,3,194.99,64.99666666666667,Business,3,Beginner,3.266666666666667,0.3333333333333333,33,Male,1,1,1,2,2
U02603,5,5,446.17,89.23400000000001,Marketing,4,Beginner,4.2,0.5,31,Female,6,1,0,1,0
U02604,2,2,138.48000000000002,69.24000000000001,AI/ML,2,Intermediate,3.55,0.0,16,Male,0,2,1,2,2
U02605,2,2,245.44,122.72,Cybersecurity,2,Advanced,3.8,1.0,22,Male,2,0,1,3,2
U02606,2,2,203.35,101.675,AI/ML,2,Advanced,3.15,1.0,24,Male,0,0,1,3,1
U02607,2,2,323.78,161.89,Design,2,Beginner,3.85,0.0,22,Male,4,1,1,0,2
U02608,3,3,331.63,110.54333333333334,Business,3,Intermediate,3.233333333333334,0.0,30,Male,1,2,1,0,2
U02609,4,4,426.38,106.595,AI/ML,2,Advanced,3.725,0.6666666666666666,15,Male,0,0,1,3,2
U02610,2,2,27.549999999999997,13.774999999999999,AI/ML,2,Advanced,3.6500000000000004,1.0,19,Male,0,0,1,2,1
U02611,3,3,122.28,40.76,AI/ML,3,Intermediate,3.266666666666667,0.0,17,Female,0,2,0,2,1
U02612,5,5,481.93,96.386,AI/ML,3,Beginner,3.06,0.25,22,Male,0,1,1,0,2
U02613,4,4,159.35000000000002,39.837500000000006,Cybersecurity,4,Beginner,3.4749999999999996,0.0,23,Female,2,1,0,2,1
U02614,1,1,146.55,146.55,Marketing,1,Advanced,4.5,1.0,30,Female,6,0,0,2,1
U02615,5,5,457.08,91.416,Finance,4,Beginner,3.9200000000000004,0.3333333333333333,33,Male,5,1,1,1,2
U02616,3,3,322.93,107.64333333333333,Business,3,Advanced,3.6,2.0,19,Female,1,0,0,3,3
U02617,2,2,384.78999999999996,192.39499999999998,Data Science,2,Intermediate,3.0999999999999996,0.0,23,Female,3,2,0,0,0
U02618,4,4,406.06,101.515,Cybersecurity,3,Beginner,4.05,0.3333333333333333,23,Male,2,1,1,0,2
U02619,4,4,445.46999999999997,111.36749999999999,Web Development,3,Advanced,3.675,1.0,24,Female,7,0,0,3,0
U02620,4,4,248.81,62.2025,Cybersecurity,4,Intermediate,3.9,0.5,30,Female,2,2,0,0,0
U02621,5,5,454.91,90.982,Web Development,4,Advanced,4.4799999999999995,1.0,34,Female,7,0,0,1,3
U02622,6,6,626.0999999999999,104.34999999999998,Data Science,4,Intermediate,3.733333333333333,0.5,32,Female,3,2,0,1,0
U02623,3,3,250.36,83.45333333333333,Cybersecurity,3,Advanced,3.3000000000000003,0.5,32,Female,2,0,0,3,1
U02624,5,5,400.58,80.116,Design,3,Advanced,3.9200000000000004,0.6666666666666666,16,Female,4,0,0,3,0
U02625,5,5,279.14,55.827999999999996,Finance,4,Advanced,3.72,1.5,22,Female,5,0,0,3,0
U02626,5,5,576.36,115.272,Data Science,2,Advanced,4.0200000000000005,1.5,21,Female,3,0,0,3,0
U02627,3,3,418.79,139.59666666666666,Business,2,Beginner,3.3000000000000003,0.0,26,Female,1,1,0,0,0
U02628,5,5,412.44,82.488,Data Science,3,Intermediate,2.86,0.5,33,Female,3,2,0,0,0
U02629,3,3,209.74,69.91333333333334,Design,3,Advanced,3.533333333333333,2.0,35,Female,4,0,0,3,1
U02630,4,4,418.22,104.555,AI/ML,3,Intermediate,3.1750000000000003,0.5,20,Male,0,2,1,0,2
U02631,8,8,506.70000000000005,63.337500000000006,AI/ML,6,Advanced,3.5125,1.0,23,Male,0,0,1,1,0
U02632,2,2,166.76999999999998,83.38499999999999,Data Science,2,Advanced,3.0,0.5,22,Female,3,0,0,2,1
U02633,5,5,663.26,132.652,AI/ML,4,Beginner,4.2,0.25,19,Female,0,1,0,1,0
U02634,1,1,80.51,80.51,Design,1,Beginner,3.1,0.0,29,Female,4,1,0,2,1
U02635,1,1,169.96,169.96,Web Development,1,Beginner,4.4,0.0,16,Male,7,1,1,2,1
U02636,3,3,162.69,54.23,Business,3,Advanced,3.3333333333333335,1.0,20,Male,1,0,1,2,1
U02637,4,4,381.93,95.4825,Data Science,3,Intermediate,3.375,0.5,28,Male,3,2,1,0,2
U02638,2,2,189.03,94.515,Business,2,Advanced,4.15,2.0,31,Female,1,0,0,3,3
U02639,4,4,528.06,132.015,Cybersecurity,4,Intermediate,3.1750000000000003,0.0,22,Female,2,2,0,0,0
U02640,5,4,692.03,138.406,Cybersecurity,3,Beginner,3.5,0.3333333333333333,34,Female,2,1,0,1,0
U02641,3,3,432.16999999999996,144.05666666666664,Cybersecurity,3,Advanced,3.3333333333333335,1.0,30,Male,2,0,1,3,2
U02642,2,2,194.44,97.22,Finance,2,Advanced,4.25,1.0,33,Male,5,0,1,2,1
U02643,3,3,393.34000000000003,131.11333333333334,Finance,2,Beginner,4.266666666666667,0.0,17,Female,5,1,0,0,0
U02644,3,3,158.43,52.81,Cybersecurity,3,Intermediate,2.8666666666666667,1.0,23,Male,2,2,1,0,2
U02645,2,2,246.74,123.37,Cybersecurity,2,Advanced,3.6,0.5,26,Female,2,0,0,3,1
U02646,4,4,385.52,96.38,AI/ML,4,Advanced,3.2,0.6666666666666666,26,Male,0,0,1,3,2
U02647,3,3,384.1,128.03333333333333,Marketing,2,Advanced,3.8000000000000003,0.5,20,Female,6,0,0,3,0
U02648,4,4,252.88,63.22,Data Science,3,Beginner,3.45,0.25,28,Female,3,1,0,0,1
U02649,5,5,526.32,105.26400000000001,Finance,4,Intermediate,4.04,0.0,34,Female,5,2,0,0,0
U02650,4,4,398.34,99.585,Business,4,Advanced,3.95,0.6666666666666666,29,Female,1,0,0,3,0
U02651,2,2,17.54,8.77,AI/ML,2,Advanced,3.55,2.0,16,Female,0,0,0,2,1
U02652,2,2,187.31,93.655,Business,2,Advanced,4.5,0.5,15,Male,1,0,1,2,2
U02653,4,4,340.3,85.075,Business,3,Advanced,3.8499999999999996,0.6666666666666666,34,Male,1,0,1,3,2
U02654,3,3,277.72,92.57333333333334,Business,3,Beginner,2.733333333333333,0.3333333333333333,27,Male,1,1,1,0,2
U02655,3,3,263.0,87.66666666666667,Data Science,3,Advanced,3.8000000000000003,2.0,32,Male,3,0,1,3,3
U02656,5,5,491.68,98.336,AI/ML,4,Advanced,3.28,3.0,34,Female,0,0,0,3,0
U02657,1,1,97.26,97.26,Data Science,1,Intermediate,3.2,0.0,31,Male,3,2,1,2,1
U02658,7,6,723.9599999999999,103.42285714285713,AI/ML,5,Beginner,3.7428571428571433,0.5,30,Male,0,1,1,1,2
U02659,1,1,57.32,57.32,Business,1,Beginner,4.4,0.0,17,Male,1,1,1,2,1
U02660,2,2,130.06,65.03,AI/ML,2,Beginner,4.45,0.0,31,Female,0,1,0,2,1
U02661,3,3,384.73,128.24333333333334,AI/ML,3,Advanced,4.333333333333333,0.5,27,Male,0,0,1,3,2
U02662,2,2,318.94,159.47,Data Science,1,Advanced,4.45,2.0,32,Male,3,0,1,3,2
U02663,5,5,551.88,110.376,AI/ML,4,Advanced,3.4200000000000004,3.0,27,Female,0,0,0,3,0
