UserID,CourseID,TransactionDate,Amount
U02222,C0169,2023-05-24,45.87
U02222,C0042,2024-07-19,29.62
U02223,C0040,2023-01-14,107.21
U02223,C0073,2024-04-27,65.35
U02224,C0050,2024-09-12,118.21
U02224,C0092,2023-11-01,6.39
U02225,C0010,2024-07-21,53.6
U02225,C0186,2024-09-11,160.51
U02225,C0193,2023-08-22,74.61
U02226,C0181,2023-01-31,165.21
U02226,C0030,2023-11-18,38.85
U02226,C0064,2024-03-29,185.53
U02226,C0089,2023-06-18,153.23
U02226,C0171,2024-06-27,118.41
U02227,C0002,2024-11-11,71.88
U02227,C0112,2024-05-16,111.3
U02227,C0075,2023-02-11,119.76
U02227,C0031,2024-04-20,104.84
U02227,C0164,2023-01-30,25.53
U02227,C0180,2024-07-07,3.44
U02228,C0077,2024-09-28,57.54
U02228,C0027,2024-12-30,188.64
U02229,C0020,2023-05-10,157.33
U02229,C0157,2024-06-06,152.19
U02229,C0086,2023-04-08,185.97
U02230,C0121,2024-04-10,57.57
U02230,C0143,2024-10-05,25.78
U02230,C0105,2023-02-07,35.06
U02231,C0173,2023-01-24,77.11
U02231,C0143,2023-12-19,99.54
U02231,C0157,2024-07-26,128.5
U02231,C0058,2023-01-26,134.74
U02232,C0143,2023-04-29,133.53
U02232,C0150,2023-04-10,44.38
U02232,C0198,2024-11-07,124.11
U02233,C0114,2024-08-12,2.75
U02233,C0065,2023-12-06,110.51
U02233,C0062,2023-12-19,182.99
U02233,C0185,2024-01-17,118.47
U02233,C0104,2023-11-10,139.57
U02233,C0153,2023-01-22,108.95
U02234,C0148,2024-03-05,120.55
U02234,C0189,2024-03-16,113.29
U02234,C0001,2023-02-20,137.89
U02235,C0040,2024-07-10,85.83
U02235,C0134,2024-01-22,13.34
U02235,C0156,2023-02-19,77.7
U02236,C0062,2023-10-07,74.25
U02236,C0060,2023-02-14,16.6
U02236,C0116,2023-11-22,28.78
U02237,C0058,2024-07-27,13.82
U02237,C0108,2024-08-24,179.78
U02237,C0170,2023-03-01,28.0
U02238,C0006,2023-07-19,95.78
U02238,C0132,2024-02-13,123.19
U02238,C0072,2023-06-14,128.03
U02239,C0076,2024-05-25,171.94
U02239,C0069,2023-07-04,64.62
U02239,C0078,2023-01-10,106.3
U02239,C0118,2024-11-22,36.84
U02239,C0199,2023-05-25,180.19
U02240,C0078,2023-01-05,153.36
U02240,C0132,2023-10-08,16.0
U02241,C0079,2023-09-10,188.46
U02241,C0029,2024-02-12,120.07
U02241,C0185,2023-12-02,106.92
U02241,C0085,2023-11-19,91.71
U02241,C0088,2024-08-21,185.63
U02242,C0128,2023-01-16,32.43
U02242,C0145,2023-06-18,73.78
U02242,C0097,2023-03-04,47.83
U02243,C0057,2024-11-22,119.96
U02243,C0169,2024-01-03,36.26
U02243,C0037,2023-08-16,169.66
U02243,C0159,2023-11-26,128.01
U02243,C0087,2023-05-23,105.07
U02244,C0072,2024-09-11,87.02
U02244,C0006,2023-07-08,180.96
U02244,C0036,2024-12-07,123.45
U02245,C0041,2024-05-12,59.1
U02245,C0026,2023-06-10,120.05
U02246,C0007,2024-07-08,185.52
U02246,C0078,2023-07-01,181.03
U02246,C0023,2024-01-03,136.9
U02246,C0105,2024-08-27,35.22
U02246,C0119,2024-02-20,76.49
U02247,C0002,2023-05-10,163.88
U02247,C0102,2023-02-03,194.24
U02247,C0057,2023-05-05,167.8
U02248,C0129,2024-01-02,1.52
U02248,C0012,2023-06-04,9.02
U02248,C0078,2023-04-08,134.28
U02248,C0137,2023-02-19,21.25
U02249,C0063,2024-09-25,45.14
U02249,C0055,2024-09-10,97.44
U02249,C0096,2024-09-10,12.36
U02250,C0006,2024-12-26,116.35
U02250,C0048,2023-12-16,86.06
U02251,C0048,2024-11-24,56.15
U02251,C0088,2024-05-19,12.8
U02251,C0097,2024-01-13,70.78
U02252,C0001,2024-09-28,162.38
U02252,C0187,2023-05-27,45.38
U02252,C0116,2023-10-20,158.78
U02252,C0149,2023-12-19,145.39
U02253,C0035,2024-04-21,183.21
U02253,C0191,2024-07-01,153.68
U02253,C0060,2023-10-19,66.3
U02253,C0022,2023-10-24,88.22
U02253,C0099,2023-10-22,167.57
U02253,C0167,2024-03-30,2.57
U02253,C0161,2023-05-02,122.99
U02253,C0120,2023-12-28,39.16
U02254,C0027,2024-05-25,85.58
U02254,C0021,2024-03-06,142.3
U02254,C0172,2023-12-15,11.68
U02254,C0116,2023-07-01,131.77
U02255,C0195,2023-01-28,156.75
U02255,C0108,2023-06-13,110.75
U02255,C0018,2024-12-18,129.6
U02255,C0033,2024-05-03,109.49
U02256,C0019,2023-03-03,31.18
U02256,C0185,2023-09-09,13.85
U02256,C0160,2023-04-27,78.16
U02257,C0175,2024-10-06,165.18
U02257,C0114,2024-10-09,85.52
U02257,C0007,2023-12-10,49.21
U02257,C0099,2023-06-04,39.68
U02258,C0139,2023-03-15,173.8
U02258,C0092,2024-01-23,163.75
U02258,C0150,2024-06-13,144.09
U02258,C0040,2024-10-24,102.53
U02259,C0128,2023-06-05,121.25
U02259,C0022,2023-07-17,4.31
U02259,C0074,2023-01-30,187.79
U02260,C0087,2024-08-06,150.47
U02260,C0198,2024-08-01,181.57
U02260,C0063,2023-06-02,174.74
U02261,C0019,2023-12-19,119.89
U02261,C0054,2024-10-03,100.44
U02261,C0037,2024-01-25,76.0
U02261,C0067,2023-08-02,25.36
U02261,C0112,2024-05-05,150.99
U02262,C0067,2024-07-21,40.34
U02262,C0027,2024-11-30,99.39
U02262,C0126,2023-12-17,114.02
U02262,C0169,2023-12-16,179.1
U02263,C0036,2024-11-14,174.16
U02263,C0011,2024-02-02,160.77
U02263,C0025,2023-06-17,140.07
U02263,C0026,2024-02-07,58.57
U02263,C0200,2024-03-17,89.02
U02263,C0071,2023-08-14,174.3
U02264,C0037,2023-10-14,63.18
U02264,C0125,2023-12-20,44.12
U02264,C0047,2023-09-12,97.8
U02265,C0173,2024-09-20,93.85
U02265,C0101,2024-02-25,52.04
U02265,C0081,2024-03-27,102.26
U02265,C0193,2024-08-25,85.17
U02265,C0099,2023-06-18,55.74
U02266,C0074,2023-11-11,81.36
U02266,C0182,2023-05-22,62.98
U02266,C0095,2024-02-28,115.72
U02266,C0031,2024-08-04,83.76
U02266,C0006,2024-01-28,106.77
U02267,C0029,2023-02-25,173.27
U02267,C0037,2023-05-10,150.14
U02267,C0173,2024-03-03,142.19
U02268,C0060,2023-11-24,140.43
U02268,C0190,2024-09-20,88.17
U02269,C0066,2023-05-15,115.11
U02269,C0176,2023-11-05,87.42
U02269,C0069,2024-11-03,74.25
U02269,C0036,2023-01-05,37.21
U02269,C0019,2023-07-20,58.54
U02270,C0141,2024-12-16,1.25
U02270,C0177,2023-12-20,194.49
U02270,C0180,2024-08-03,92.73
U02270,C0172,2023-05-21,74.72
U02271,C0075,2023-07-28,46.04
U02271,C0179,2024-09-17,105.94
U02271,C0168,2023-04-06,58.52
U02271,C0014,2024-07-22,136.13
U02271,C0118,2023-05-28,154.83
U02271,C0007,2023-07-17,88.94
U02272,C0040,2024-12-21,53.95
U02272,C0178,2023-03-07,143.55
U02272,C0015,2024-02-09,97.65
U02272,C0146,2024-03-31,2.35
U02272,C0179,2023-07-21,81.4
U02273,C0036,2023-07-25,0.87
U02273,C0134,2023-03-10,197.69
U02273,C0110,2023-06-05,5.41
U02274,C0013,2023-05-10,77.54
U02274,C0185,2023-09-17,154.65
U02274,C0174,2024-07-10,40.71
U02274,C0133,2023-08-06,84.57
U02274,C0075,2024-04-07,135.14
U02274,C0129,2024-01-26,4.59
U02274,C0069,2024-06-05,33.28
U02275,C0139,2024-12-15,41.37
U02275,C0155,2023-01-09,170.36
U02275,C0104,2024-10-17,135.44
U02275,C0128,2024-09-13,183.47
U02275,C0186,2024-03-21,175.34
U02275,C0190,2024-09-05,26.62
U02275,C0164,2024-07-29,197.07
U02275,C0022,2024-03-05,55.99
U02276,C0014,2024-09-28,73.92
U02276,C0030,2023-04-06,181.62
U02276,C0049,2023-08-09,74.84
U02276,C0038,2024-10-30,193.82
U02276,C0067,2023-01-01,15.49
U02277,C0075,2024-12-08,178.92
U02277,C0101,2024-10-19,12.0
U02277,C0029,2023-02-19,43.35
U02277,C0122,2024-06-20,146.75
U02277,C0089,2024-08-13,127.78
U02277,C0136,2023-02-06,57.17
U02278,C0016,2023-03-07,69.71
U02278,C0073,2024-01-30,178.72
U02278,C0070,2023-12-15,15.17
U02278,C0062,2023-08-07,166.73
U02279,C0163,2023-04-16,54.89
U02279,C0168,2024-10-23,43.45
U02280,C0082,2023-02-21,39.42
U02280,C0091,2024-10-01,127.83
U02280,C0130,2023-04-16,184.43
U02281,C0082,2023-04-23,97.41
U02281,C0098,2024-04-06,109.78
U02281,C0073,2023-02-06,18.24
U02281,C0115,2024-09-14,7.44
U02282,C0169,2024-07-26,129.17
U02282,C0027,2023-07-29,96.75
U02282,C0104,2023-04-16,87.19
U02282,C0156,2023-04-20,73.16
U02282,C0135,2024-02-03,84.86
U02282,C0178,2024-06-13,195.55
U02283,C0146,2024-04-26,165.32
U02283,C0147,2024-01-30,87.71
U02284,C0183,2023-07-23,31.97
U02284,C0134,2023-03-09,95.3
U02284,C0052,2023-02-12,143.88
U02284,C0170,2023-01-29,66.57
U02285,C0054,2024-08-25,69.56
U02285,C0096,2023-12-02,87.95
U02285,C0049,2023-06-03,109.09
U02285,C0066,2023-09-10,72.95
U02285,C0092,2023-09-03,197.48
U02285,C0165,2024-08-15,131.23
U02285,C0139,2024-06-05,32.62
U02285,C0018,2023-06-13,77.58
U02286,C0025,2024-05-08,67.03
U02286,C0120,2023-02-14,13.31
U02286,C0199,2023-12-05,107.89
U02286,C0180,2023-10-02,185.81
U02287,C0125,2023-01-05,162.96
U02287,C0155,2023-07-27,1.29
U02287,C0054,2024-06-11,68.19
U02288,C0119,2024-05-05,150.79
U02288,C0046,2024-03-16,118.51
U02289,C0057,2024-01-15,162.2
U02289,C0066,2024-12-28,12.25
U02289,C0082,2023-11-24,25.16
U02289,C0018,2024-06-14,74.12
U02289,C0164,2023-11-04,85.29
U02290,C0002,2023-05-09,177.2
U02290,C0140,2023-01-09,127.78
U02290,C0120,2023-08-18,111.11
U02290,C0049,2023-06-20,190.03
U02290,C0138,2024-05-01,93.83
U02290,C0145,2023-04-29,24.17
U02290,C0121,2024-05-28,58.5
U02291,C0178,2024-10-30,100.79
U02291,C0188,2024-02-04,39.68
U02291,C0124,2024-09-09,12.3
U02292,C0022,2023-02-19,165.46
U02292,C0038,2023-10-13,28.16
U02292,C0019,2023-10-30,135.03
U02293,C0174,2024-11-05,96.69
U02293,C0014,2024-12-09,132.44
U02293,C0090,2024-04-25,18.79
U02293,C0190,2024-09-25,166.84
U02294,C0110,2024-10-08,94.95
U02294,C0031,2024-01-21,72.95
U02294,C0174,2024-09-16,86.9
U02294,C0149,2024-02-13,80.53
U02294,C0150,2024-04-11,81.34
U02295,C0157,2024-11-28,75.53
U02296,C0050,2024-12-31,73.33
U02296,C0074,2023-06-15,187.23
U02296,C0200,2023-10-16,189.0
U02296,C0069,2024-11-21,75.97
U02296,C0005,2024-12-30,72.91
U02296,C0158,2024-04-14,124.83
U02297,C0047,2023-09-07,196.81
U02297,C0033,2024-12-21,2.66
U02297,C0023,2023-01-22,72.37
U02297,C0149,2023-10-19,95.65
U02297,C0020,2023-09-07,84.27
U02297,C0195,2023-04-27,66.91
U02297,C0067,2024-10-17,117.35
U02298,C0085,2024-12-19,19.24
U02298,C0010,2023-03-12,79.39
U02299,C0039,2023-02-03,26.91
U02299,C0108,2023-12-24,112.11
U02299,C0003,2023-08-02,133.88
U02299,C0008,2024-04-24,181.95
U02299,C0130,2024-09-04,91.14
U02300,C0053,2024-06-03,100.08
U02300,C0057,2023-07-31,71.63
U02300,C0082,2023-04-02,120.02
U02300,C0074,2023-04-21,56.74
U02301,C0146,2024-01-29,48.49
U02301,C0024,2024-12-28,101.07
U02301,C0065,2024-02-28,196.99
U02302,C0073,2023-06-09,4.59
U02302,C0174,2023-08-01,18.32
U02302,C0062,2024-05-21,138.53
U02303,C0105,2024-06-14,28.4
U02303,C0109,2024-02-07,107.75
U02303,C0094,2023-09-28,171.66
U02303,C0038,2024-08-29,180.33
U02303,C0200,2024-05-25,133.96
U02304,C0011,2024-11-22,131.57
U02304,C0009,2023-01-22,109.22
U02304,C0177,2024-11-11,9.93
U02305,C0192,2023-11-24,17.2
U02305,C0097,2023-01-25,111.9
U02305,C0005,2023-12-13,55.96
U02306,C0127,2023-02-28,175.82
U02306,C0030,2024-12-13,145.1
U02306,C0103,2023-08-29,64.05
U02306,C0167,2024-03-06,169.0
U02306,C0052,2023-08-11,76.28
U02307,C0052,2023-02-08,117.87
U02307,C0004,2024-06-22,164.15
U02307,C0023,2024-08-25,46.96
U02307,C0015,2024-07-20,88.67
U02307,C0185,2023-04-27,145.42
U02308,C0080,2024-10-21,196.48
U02308,C0137,2023-08-25,67.18
U02308,C0012,2023-10-13,12.89
U02308,C0045,2024-07-10,176.16
U02308,C0135,2024-09-06,151.2
U02309,C0013,2023-02-20,184.69
U02309,C0160,2024-12-24,44.13
U02309,C0190,2024-03-30,83.43
U02309,C0059,2023-04-01,48.49
U02310,C0044,2023-01-26,102.37
U02310,C0137,2023-03-26,28.07
U02310,C0165,2023-05-21,134.88
U02311,C0018,2024-08-08,60.62
U02311,C0090,2024-04-14,178.83
U02311,C0195,2023-09-20,153.82
U02312,C0089,2023-02-07,195.9
U02312,C0184,2024-11-28,109.7
U02312,C0057,2023-08-06,134.87
U02312,C0019,2023-09-08,1.67
U02312,C0023,2024-09-19,86.53
U02313,C0155,2023-04-07,111.54
U02313,C0115,2023-05-08,149.4
U02313,C0159,2023-05-24,133.45
U02313,C0129,2024-09-12,46.56
U02313,C0075,2024-02-22,146.69
U02313,C0036,2023-12-31,129.53
U02314,C0027,2024-12-07,173.35
U02314,C0104,2024-06-05,99.05
U02314,C0125,2024-02-12,173.95
U02314,C0110,2023-05-09,131.64
U02314,C0123,2024-07-09,162.1
U02315,C0061,2024-06-22,181.21
U02315,C0111,2024-11-13,71.51
U02315,C0140,2023-03-31,145.74
U02316,C0199,2024-04-15,184.86
U02316,C0164,2023-06-26,118.42
U02316,C0042,2023-07-08,85.02
U02317,C0132,2024-08-06,139.85
U02317,C0177,2023-07-19,89.51
U02317,C0003,2024-02-11,17.13
U02318,C0084,2024-07-17,183.36
U02318,C0044,2024-09-08,135.2
U02318,C0048,2024-07-04,193.49
U02319,C0075,2024-08-17,116.75
U02320,C0145,2023-12-16,124.5
U02320,C0138,2024-05-06,92.97
U02320,C0028,2024-03-20,64.54
U02320,C0035,2024-09-09,167.19
U02320,C0083,2024-01-25,59.28
U02321,C0049,2024-06-28,4.93
U02321,C0143,2023-01-31,184.86
U02321,C0095,2024-12-28,188.24
U02321,C0190,2023-10-25,24.96
U02322,C0200,2024-05-09,110.29
U02322,C0100,2023-07-12,114.33
U02322,C0085,2023-05-23,118.05
U02323,C0091,2024-10-25,22.83
U02323,C0102,2023-11-12,105.12
U02323,C0090,2023-02-10,11.22
U02323,C0024,2024-10-29,72.21
U02323,C0137,2023-02-14,0.87
U02323,C0113,2024-09-09,36.73
U02323,C0021,2023-10-04,118.87
U02324,C0134,2023-12-24,127.89
U02324,C0115,2023-02-20,125.29
U02324,C0144,2024-10-19,3.33
U02324,C0126,2023-05-25,117.93
U02325,C0027,2023-06-03,67.98
U02326,C0165,2024-06-03,78.29
U02327,C0127,2023-01-24,80.3
U02327,C0071,2024-10-20,120.15
U02327,C0044,2023-06-02,199.09
U02327,C0147,2023-06-15,45.41
U02328,C0155,2023-05-02,126.8
U02328,C0054,2023-01-17,76.89
U02329,C0004,2023-09-25,157.1
U02329,C0128,2024-01-30,130.24
U02329,C0164,2024-03-09,27.78
U02329,C0051,2024-12-19,160.99
U02329,C0006,2024-04-07,72.7
U02329,C0035,2024-04-25,189.04
U02330,C0074,2024-12-07,18.4
U02330,C0007,2024-10-19,152.53
U02330,C0179,2023-11-09,78.21
U02330,C0084,2024-11-10,192.21
U02330,C0127,2024-01-12,180.26
U02331,C0127,2024-01-25,108.55
U02331,C0066,2024-05-19,157.8
U02331,C0013,2024-01-06,129.19
U02331,C0185,2023-09-17,187.95
U02332,C0085,2023-10-15,76.16
U02332,C0186,2024-03-15,179.26
U02332,C0017,2024-07-03,132.53
U02333,C0132,2023-10-02,101.34
U02333,C0051,2023-10-31,112.31
U02333,C0171,2023-08-23,132.27
U02334,C0168,2024-05-21,43.17
U02334,C0141,2024-02-06,165.97
U02334,C0110,2024-06-14,62.64
U02334,C0162,2023-06-07,5.86
U02334,C0041,2024-11-09,162.28
U02334,C0107,2024-04-29,72.98
U02335,C0131,2023-06-12,154.63
U02335,C0156,2024-10-28,81.7
U02335,C0075,2024-09-16,112.17
U02335,C0063,2024-11-03,165.82
U02336,C0063,2024-09-03,138.1
U02336,C0187,2024-07-02,6.33
U02336,C0111,2023-01-25,152.63
U02337,C0082,2024-09-02,34.97
U02337,C0016,2023-10-03,80.18
U02337,C0093,2023-06-19,146.56
U02337,C0185,2023-01-09,10.23
U02337,C0009,2023-07-21,56.07
U02338,C0195,2024-04-23,89.37
U02338,C0155,2024-05-16,181.4
U02338,C0051,2024-08-27,62.95
U02338,C0146,2024-10-12,157.69
U02338,C0012,2023-12-20,133.39
U02338,C0179,2024-12-03,0.96
U02339,C0008,2023-12-10,111.82
U02339,C0017,2023-12-26,21.99
U02339,C0108,2023-02-09,135.32
U02339,C0036,2024-12-06,139.44
U02340,C0088,2023-01-24,131.59
U02341,C0025,2024-04-20,119.33
U02341,C0080,2024-12-01,137.33
U02341,C0054,2024-12-01,46.51
U02341,C0088,2023-08-18,150.12
U02341,C0059,2024-09-27,171.69
U02341,C0017,2023-12-05,37.62
U02341,C0036,2023-04-13,22.34
U02342,C0091,2023-10-09,198.75
U02342,C0148,2023-06-20,80.22
U02342,C0008,2023-07-09,176.98
U02343,C0039,2023-07-07,161.22
U02343,C0142,2023-12-19,22.2
U02343,C0112,2023-02-22,104.71
U02343,C0173,2024-05-22,44.69
U02343,C0098,2023-07-17,110.8
U02344,C0090,2023-09-23,126.38
U02344,C0075,2024-03-17,195.36
U02344,C0088,2024-09-10,164.76
U02344,C0021,2024-10-02,16.16
U02345,C0025,2024-11-12,180.38
U02345,C0021,2023-11-08,68.8
U02345,C0123,2024-01-02,62.53
U02346,C0177,2024-03-03,27.14
U02346,C0117,2023-07-10,108.76
U02346,C0179,2023-04-21,83.15
U02346,C0009,2023-07-24,49.49
U02347,C0025,2024-11-14,63.49
U02347,C0036,2024-05-02,74.91
U02347,C0023,2024-03-09,143.83
U02348,C0192,2023-04-14,34.76
U02348,C0043,2024-03-10,5.75
U02348,C0195,2023-09-21,105.14
U02348,C0109,2024-06-07,195.14
U02348,C0066,2024-11-01,88.42
U02349,C0151,2023-03-02,84.78
U02349,C0160,2023-08-28,16.77
U02350,C0062,2023-12-11,189.96
U02350,C0006,2024-03-22,148.95
U02350,C0061,2023-03-02,62.15
U02350,C0159,2023-02-03,142.46
U02350,C0154,2024-09-22,164.3
U02351,C0033,2024-03-04,88.14
U02351,C0174,2024-11-23,160.77
U02351,C0181,2023-06-27,190.45
U02351,C0186,2023-08-09,56.08
U02352,C0199,2024-06-27,191.45
U02352,C0136,2023-11-12,100.42
U02352,C0143,2023-04-03,131.51
U02353,C0015,2023-09-06,80.15
U02353,C0038,2024-01-11,9.24
U02353,C0095,2024-11-26,28.95
U02353,C0156,2023-06-29,157.09
U02354,C0064,2024-04-27,72.36
U02354,C0066,2024-01-15,88.31
U02354,C0034,2024-04-22,36.96
U02355,C0029,2024-08-27,4.86
U02355,C0184,2023-10-20,125.74
U02355,C0085,2023-07-18,179.06
U02355,C0075,2024-06-17,170.17
U02356,C0077,2024-09-21,74.5
U02356,C0064,2023-03-28,177.32
U02356,C0112,2024-12-03,130.63
U02357,C0150,2024-05-10,23.74
U02357,C0124,2024-10-19,21.44
U02358,C0038,2024-11-30,116.91
U02359,C0120,2023-08-07,171.45
U02359,C0155,2024-06-05,22.31
U02359,C0033,2024-03-13,28.25
U02359,C0100,2024-09-21,16.68
U02359,C0087,2023-02-24,146.23
U02359,C0017,2024-05-15,45.72
U02359,C0116,2024-09-25,31.12
U02360,C0141,2024-02-11,113.44
U02360,C0064,2023-03-19,157.37
U02361,C0174,2024-05-10,22.78
U02361,C0118,2023-01-28,71.8
U02361,C0112,2024-08-01,102.77
U02362,C0001,2023-12-21,170.09
U02362,C0114,2024-09-25,168.1
U02362,C0165,2023-03-24,74.63
U02362,C0075,2023-07-21,11.3
U02363,C0014,2023-01-07,26.19
U02363,C0003,2024-10-23,75.46
U02363,C0046,2024-06-17,48.81
U02364,C0157,2023-11-14,127.59
U02364,C0009,2023-02-26,34.02
U02364,C0055,2023-11-20,100.6
U02364,C0191,2024-04-08,152.25
U02365,C0167,2023-02-18,54.44
U02366,C0185,2024-12-02,137.95
U02366,C0053,2024-11-26,69.6
U02366,C0070,2024-10-02,13.76
U02366,C0105,2024-12-29,144.72
U02367,C0109,2023-04-09,8.93
U02367,C0139,2023-09-07,166.02
U02367,C0130,2024-11-11,26.43
U02368,C0013,2023-11-18,20.03
U02368,C0193,2023-09-08,56.16
U02369,C0140,2023-06-13,29.78
U02369,C0080,2023-04-11,47.0
U02370,C0044,2023-02-02,154.19
U02370,C0093,2023-07-21,137.03
U02370,C0061,2023-03-20,176.3
U02370,C0045,2024-11-19,77.35
U02371,C0200,2024-02-25,44.45
U02371,C0164,2023-01-10,47.51
U02372,C0171,2024-12-19,95.78
U02372,C0175,2023-09-09,147.66
U02372,C0023,2024-09-06,2.53
U02372,C0167,2024-06-06,118.5
U02373,C0125,2023-07-08,9.23
U02373,C0110,2023-01-24,70.72
U02373,C0124,2023-03-24,51.4
U02374,C0200,2023-04-27,86.74
U02374,C0013,2023-10-03,112.13
U02374,C0122,2023-01-29,158.89
U02374,C0003,2024-11-18,106.63
U02374,C0117,2024-09-13,64.13
U02375,C0118,2024-06-25,74.26
U02375,C0002,2023-04-23,176.43
U02376,C0021,2023-11-08,72.36
U02376,C0160,2024-01-08,84.06
U02376,C0068,2024-04-28,28.35
U02376,C0165,2024-02-09,68.82
U02377,C0030,2024-04-09,85.56
U02377,C0154,2023-03-22,47.27
U02377,C0048,2024-04-01,146.87
U02378,C0177,2023-05-25,169.29
U02378,C0194,2023-09-04,116.93
U02378,C0173,2024-02-15,21.31
U02378,C0129,2024-02-16,152.98
U02378,C0107,2024-01-26,184.73
U02379,C0057,2024-01-08,98.88
U02379,C0007,2024-04-14,19.69
U02379,C0096,2024-07-11,169.21
U02380,C0192,2023-05-24,43.48
U02380,C0074,2024-11-02,185.53
U02380,C0012,2023-10-23,133.44
U02380,C0043,2023-03-12,60.39
U02381,C0098,2023-08-12,0.17
U02381,C0046,2024-11-27,22.09
U02381,C0127,2024-04-13,83.22
U02381,C0109,2023-04-10,136.84
U02381,C0053,2023-06-28,125.24
U02382,C0048,2024-06-07,45.35
U02382,C0076,2024-09-07,79.36
U02383,C0108,2024-05-05,5.44
U02383,C0054,2023-09-14,77.66
U02383,C0107,2024-01-22,107.73
U02383,C0068,2024-08-01,77.5
U02384,C0124,2024-07-18,111.75
U02384,C0006,2023-08-25,0.6
U02384,C0056,2023-10-12,108.26
U02384,C0097,2024-05-13,136.58
U02385,C0059,2023-12-19,115.33
U02385,C0103,2023-07-05,149.36
U02385,C0187,2023-05-29,155.89
U02385,C0177,2024-12-24,197.57
U02385,C0021,2024-08-31,22.72
U02385,C0196,2024-10-21,33.53
U02386,C0099,2023-09-28,9.98
U02386,C0085,2024-12-03,29.03
U02386,C0154,2023-04-07,16.39
U02386,C0058,2024-04-07,34.07
U02386,C0072,2024-06-09,31.38
U02386,C0017,2024-05-06,24.82
U02386,C0012,2023-07-17,4.08
U02387,C0115,2024-02-15,130.4
U02387,C0179,2024-05-06,66.93
U02387,C0150,2024-04-03,105.16
U02387,C0198,2024-06-17,131.23
U02388,C0123,2024-10-01,120.05
U02388,C0073,2023-11-20,32.25
U02388,C0149,2023-05-19,21.29
U02388,C0158,2023-05-08,22.08
U02388,C0115,2024-07-13,170.73
U02389,C0107,2024-07-20,123.96
U02389,C0092,2024-11-09,20.4
U02389,C0133,2023-01-10,86.53
U02389,C0189,2024-05-19,42.25
U02389,C0025,2024-12-02,170.83
U02390,C0081,2024-09-02,92.2
U02390,C0105,2024-01-11,166.56
U02390,C0063,2024-04-04,163.6
U02390,C0025,2024-02-29,20.67
U02390,C0052,2024-09-03,61.02
U02390,C0044,2024-02-25,43.58
U02391,C0130,2024-12-07,142.11
U02391,C0019,2024-10-25,116.15
U02391,C0023,2024-08-22,10.71
U02391,C0147,2024-06-27,195.61
U02391,C0055,2023-06-20,139.54
U02391,C0135,2023-04-27,152.72
U02392,C0004,2024-05-20,69.61
U02392,C0128,2024-11-30,139.12
U02392,C0020,2023-04-28,77.8
U02392,C0110,2024-12-08,38.89
U02393,C0062,2023-10-02,115.68
U02393,C0020,2023-02-16,62.09
U02393,C0121,2024-09-08,166.96
U02393,C0158,2023-09-06,95.24
U02393,C0135,2023-06-17,120.28
U02393,C0085,2023-10-30,74.31
U02394,C0129,2023-08-29,136.02
U02394,C0058,2024-08-23,109.63
U02394,C0088,2023-05-07,30.63
U02394,C0178,2023-10-13,199.84
U02394,C0108,2023-08-12,120.75
U02395,C0083,2023-12-17,21.17
U02395,C0199,2023-10-06,13.95
U02396,C0190,2023-03-10,125.87
U02396,C0048,2023-09-18,166.41
U02396,C0083,2024-03-07,179.61
U02396,C0143,2023-04-19,163.78
U02397,C0181,2023-08-27,114.29
U02397,C0049,2023-09-25,71.6
U02397,C0104,2023-04-11,164.96
U02397,C0010,2024-07-22,50.34
U02397,C0032,2023-08-28,18.76
U02397,C0179,2024-02-03,43.53
U02397,C0139,2023-02-23,120.62
U02397,C0102,2023-01-09,178.95
U02398,C0154,2023-12-12,155.03
U02398,C0103,2024-09-28,9.23
U02398,C0134,2024-08-24,85.73
U02398,C0170,2024-11-08,61.17
U02398,C0189,2024-08-16,107.68
U02399,C0072,2023-02-02,112.48
U02399,C0187,2024-09-17,121.07
U02400,C0028,2024-05-10,127.21
U02400,C0118,2023-07-12,65.72
U02401,C0024,2023-08-09,192.6
U02401,C0108,2024-04-26,38.42
U02401,C0103,2024-03-15,90.56
U02401,C0131,2024-05-04,138.48
U02401,C0017,2023-05-04,95.76
U02401,C0018,2023-08-20,141.32
U02401,C0053,2023-01-12,141.27
U02402,C0034,2023-06-25,129.27
U02402,C0167,2023-10-04,18.81
U02403,C0185,2024-11-20,182.47
U02403,C0059,2023-07-09,146.7
U02403,C0016,2024-03-20,62.53
U02403,C0106,2023-01-15,18.83
U02404,C0167,2023-06-22,59.31
U02404,C0080,2024-07-20,174.52
U02404,C0075,2023-10-05,31.06
U02404,C0069,2024-11-15,6.16
U02405,C0063,2024-12-15,120.18
U02405,C0194,2024-03-25,82.27
U02405,C0095,2024-12-19,178.89
U02405,C0002,2023-04-04,23.6
U02406,C0110,2023-10-08,1.61
U02406,C0169,2024-08-12,57.0
U02406,C0017,2023-11-13,99.0
U02406,C0087,2023-07-17,124.2
U02406,C0107,2024-09-26,141.34
U02407,C0120,2023-11-04,167.75
U02407,C0010,2023-04-06,136.88
U02407,C0082,2024-09-30,11.16
U02407,C0080,2023-07-03,77.11
U02407,C0163,2023-03-19,133.48
U02407,C0035,2023-03-14,5.43
U02408,C0099,2024-09-23,53.43
U02408,C0082,2024-08-14,118.73
U02409,C0163,2023-09-05,96.06
U02409,C0045,2024-12-29,76.32
U02410,C0109,2023-06-21,113.97
U02410,C0154,2023-08-28,46.34
